,#iteration,L1 norm of errors(log) on nodes,L2 norm of errors(log) on nodes,planning time,execution time
0,1,41.47341773685919,349.7005111895858,2891.415,25039.958
1,2,22.364178670961145,121.04820454898302,7972.592,38888.696
2,3,4.456898882661719,7.663727043973834,8063.56,41080.515
3,4,5.9234229628420145,15.665290621473275,7379.814,23504.947
4,5,3.197887821190827,5.035401044237204,7525.713,24529.852
5,6,1.5683622457047424,1.066421417949074,7514.396,21926.285
6,7,1.2815576805816118,0.4632519747917598,7636.898,24433.968
7,8,1.9906638454646108,1.9856529217298946,7321.377,21455.755
8,9,0.9549898419555393,0.2956551554222333,7326.481,21853.902
9,10,1.0475330806677245,0.3896926691020345,7691.997,22081.173
10,11,1.2451963814596372,0.4544448222944873,7440.161,24641.387
11,12,2.083822896047579,2.3880819582230575,7447.152,21972.397
12,13,1.2428999690064604,0.5785004596079143,7544.578,21957.61
13,14,5.503309069337192,18.794694148557518,7328.504,22597.731
14,15,0.639184695922914,0.19043104337897082,7488.978,21846.696
15,16,5.004124266083867,15.011612658964589,7452.426,23462.336
16,17,2.236073258945312,1.6149189833003532,7538.748,21885.058
17,18,1.3986462210494617,0.5199009413553962,7639.505,21445.264
18,19,1.4878670884480654,0.615792723058397,7550.45,21604.753
19,20,1.4207759574337802,0.5645761496705466,7505.046,26751.513
20,21,1.485993017076944,0.6440418635682685,7535.043,21818.089
21,22,1.236197665852985,0.4006378412789868,7471.481,21727.397
22,23,1.291719600360226,0.48122197041899367,7785.787,21804.929
23,24,1.3357974680661826,0.5557016474862195,7517.661,21793.804
24,25,1.042712224616242,0.32161108764514823,7870.092,21861.42
25,26,0.95915027002472,0.32345275472587565,7475.81,27587.274
26,27,1.6396790791005635,0.9068114399490157,7590.342,21948.894
27,28,1.196988724197805,0.4503895349016151,7605.665,21647.23
28,29,0.6741126317617637,0.2155154824442322,7493.25,21806.12
29,30,0.8511733202645003,0.24577427513216954,7478.188,21890.236
30,31,1.9246134681588787,1.5667936980754826,7436.038,21845.971
31,32,1.628821007369151,0.9452858732223421,7642.478,27689.334
32,33,1.0660178296198541,0.35823486591481224,7590.738,21915.478
33,34,1.6070895636862597,0.9479035214699358,7736.152,21939.598
34,35,0.8893052584930893,0.252850542667413,7570.331,21640.637
35,36,0.9882150463080802,0.30331481479189054,7435.542,22041.29
36,37,1.7361128382442832,0.9017741982202434,7526.951,22139.549
37,38,1.6444991545157146,0.7611918557375392,7706.041,22143.274
38,39,1.4875497545857437,0.586065475387781,7640.804,22114.97
39,40,1.3495647752186466,0.475930750410322,7702.286,27668.782
40,41,1.3588539546014013,0.49456565780130013,7447.563,21746.403
41,42,1.5755487537252337,0.6717921129539934,7505.171,21721.769
42,43,1.3763843084573617,0.49396346670828106,7437.03,28331.029
43,44,1.3983205283764546,0.5388179435894134,7567.211,21880.19
44,45,1.3565122978245308,0.479409642925661,7598.933,22160.478
45,46,1.4229695116813357,0.5301803858927181,7528.81,21713.074
46,47,1.047404558570201,0.3625034397981382,7590.542,21777.041
47,48,1.5659872489841256,0.6570150884234887,7596.68,21759.704
48,49,1.4684467160157677,0.5669584484859241,7619.416,22045.308
49,50,1.3614835249325328,0.4900764840292557,7440.643,21966.416
50,51,1.2970716271959484,0.45753924119535766,7577.084,21603.119
51,52,1.2468144477521825,0.433070125221069,7664.012,21888.865
52,53,1.4134892365213725,0.5383121967447172,7612.207,22012.875
53,54,0.7504514423369865,0.2290406621346602,7683.553,28168.964
54,55,1.155717692452371,0.35638305695411066,7675.434,21904.401
55,56,1.5166170824118046,0.6277838800440699,7578.83,22027.424
56,57,1.5944688656736945,0.6926396183023253,7659.008,22133.996
57,58,1.088896073897888,0.3766079421963308,7550.548,28301.03
58,59,1.5751195367612434,0.7030422852538515,7696.994,22097.202
59,60,1.2670347115938503,0.43286775373831776,7594.857,21961.636
60,61,1.5795446975881333,0.7962096438758955,7764.332,21920.328
61,62,5.789957515638063,13.948811111302385,7774.709,21862.103
62,63,0.7775419964544675,0.2252881460716076,7669.138,22037.551
63,64,5.0492635320955594,9.511695120658676,7539.211,28183.292
64,65,1.160641516459374,0.576161052316357,7597.036,21954.063
65,66,2.305158382285473,1.6168098602973515,7649.407,28317.004
66,67,0.8008639793060882,0.23726107108055483,7602.155,22142.705
67,68,7.8121002048003,17.1770478322239,7651.597,21955.085
68,69,1.0508083237314265,0.30563635480095225,7752.37,22128.061
69,70,0.7930958206273776,0.2298780711056799,7676.232,21754.182
70,71,0.7209235909803978,0.22063136332314595,7521.021,21745.13
71,72,2.6084262321471083,3.2129968170220335,7573.588,21614.828
72,73,0.9417733436859103,0.26667771850946415,7562.668,21902.859
73,74,0.8988444069225919,0.27150267226212005,7543.923,22086.757
74,75,0.9678901811357415,0.322204813042538,7784.202,21986.875
75,76,1.8263202006760775,1.013750655336716,7709.285,22563.065
76,77,1.8708942122677579,1.7958181520190277,7595.296,28094.175
77,78,2.608983243508872,2.1814915909830184,7475.551,21819.904
78,79,1.5715976875725675,1.008864285815159,7784.475,22060.673
79,80,2.243038912591908,2.6865100593761886,7581.674,21755.583
80,81,1.4636357739222294,0.6594130463420715,8144.649,21859.541
81,82,1.3701383412382917,0.6831344105841068,7685.176,21893.783
82,83,1.6358352502257443,0.785247060612198,7733.66,22110.033
83,84,1.6003281273655041,0.7469605236883934,7815.805,28423.288
84,85,1.6533098742740657,0.7408207588791869,7839.547,21872.486
85,86,1.2014670819595175,0.5141931973089706,7566.966,21990.776
86,87,1.9610917136513093,2.2142802741384733,7754.173,21830.226
87,88,1.5062241729378574,0.7442889505217173,7645.545,21917.755
88,89,1.0404098910415662,0.32612864399427727,7843.919,22105.148
89,90,1.3776192884163825,0.4973652573736498,7877.641,21708.696
90,91,1.297498806522749,0.43869815697943443,7606.803,21740.885
91,92,1.822021080448283,1.2936643287966438,7698.471,21705.293
92,93,0.7716111248486167,0.22609508548426357,7686.086,22032.084
93,94,1.590920289552506,0.8672152292289248,7700.256,21765.91
94,95,1.6486521640355116,0.8307937917224836,7575.863,21784.566
95,96,5.0076540346613365,8.99858464851639,7439.223,21497.481
96,97,1.0233289741604992,0.2921933975185007,7765.243,22585.511
97,98,0.7284207403303337,0.2241574498814599,7817.896,22069.639
98,99,1.5150612287869505,0.7172185358050674,7629.861,21701.29
99,100,0.9994404100679429,0.29839798786824073,7694.538,21877.306
100,101,3.859404016919288,3.6444081427896844,7767.071,21800.264
101,102,1.4016791373304347,0.5439101798061916,7818.506,21962.229
102,103,1.5354290070215848,0.7159287602187911,7626.679,24518.532
103,104,1.183031670489445,0.3937947778247807,7551.211,21770.627
104,105,1.1419824201613515,0.4777476166015635,7543.51,21409.394
105,106,0.9256728738556744,0.28494361473647206,7500.597,21746.548
106,107,1.3215520282294886,0.4981239593720982,7678.489,21489.54
107,108,0.8754097150704768,0.2506089053423013,7909.473,21875.184
108,109,0.7036391134645593,0.21982456742005932,7479.016,24744.523
109,110,1.9972248354868354,1.300237992237864,7496.168,21801.574
110,111,1.8725238435461211,1.4356371005347026,7760.216,21674.734
111,112,1.487602949863045,0.5835659542103817,7851.929,22116.184
112,113,1.2031315937333842,0.4022996941116965,7877.082,21870.077
113,114,1.0270752082788697,0.36004323447900766,7861.609,21862.969
114,115,1.0743937474818779,0.3668112536650018,7870.44,21706.436
115,116,1.1577510539283429,0.38803400626479684,7934.077,27876.068
116,117,1.5605327974123417,0.6484789220609788,7874.021,21747.533
117,118,1.219602778660513,0.45733608299679585,7708.295,21605.61
118,119,1.0885643214602285,0.4810509392164417,7826.874,22114.331
119,120,1.8301885752113254,0.8431449677674376,7730.737,21573.399
120,121,3.595537381815726,3.9598939577108987,7601.587,21531.955
121,122,1.0056263294473666,0.3486693321345145,7543.197,21716.628
122,123,2.677566482840783,2.5228532295433332,7724.925,21624.625
123,124,0.9208724201774795,0.3019913811087579,7699.341,29758.509
124,125,2.525249312170671,1.6141453407423525,7807.09,21741.28
125,126,1.1191911362080083,0.3736917959811203,7758.731,26376.866
126,127,3.0152505302383434,3.436739496351464,7737.44,22123.11
127,128,1.648688284981902,0.7345322563025554,7802.596,21783.811
128,129,2.0052000455221357,1.163136660637264,7824.754,21895.936
129,130,1.377917350964852,0.4956030109094219,7716.88,21446.675
130,131,1.5782595812510074,0.7604421815893183,7686.238,21590.522
131,132,1.4507529235896768,0.6668908802413839,7613.368,21772.376
132,133,1.4920589528357295,0.6017950639636171,7846.443,21594.589
133,134,1.3188826909178357,0.7546722111440647,7852.341,22264.925
134,135,1.340219536821503,0.5177296340507176,7897.404,21562.8
135,136,1.291055658526294,0.43823809548526754,7681.924,21995.549
136,137,2.050834410588311,1.0344856041184078,7883.704,22173.225
137,138,0.9886496305421834,0.2885446564108891,7890.239,21747.312
